eval,T,current_cost,best_cost,accepted
2,250.0,848.0,846.0,1
3,248.75,836.0,836.0,1
4,247.50625,832.0,832.0,1
5,246.26871875,863.0,832.0,1
6,245.03737515625,796.0,796.0,1
7,243.81218828046875,738.0,738.0,1
8,242.5931273390664,738.0,738.0,0
9,241.38016170237105,764.0,738.0,1
10,240.1732608938592,759.0,738.0,1
11,238.97239458938992,728.0,728.0,1
12,237.77753261644298,792.0,728.0,1
13,236.58864495336076,792.0,728.0,1
14,235.40570172859395,832.0,728.0,1
15,234.228673219951,796.0,728.0,1
16,233.05752985385124,806.0,728.0,1
17,231.89224220458198,786.0,728.0,1
18,230.73278099355906,784.0,728.0,1
19,229.57911708859126,812.0,728.0,1
20,228.4312215031483,850.0,728.0,1
21,227.28906539563255,850.0,728.0,1
22,226.1526200686544,860.0,728.0,1
23,225.0218569683111,872.0,728.0,1
24,223.89674768346956,868.0,728.0,1
25,222.7772639450522,833.0,728.0,1
26,221.66337762532694,845.0,728.0,1
27,220.5550607372003,825.0,728.0,1
28,219.4522854335143,823.0,728.0,1
29,218.35502400634672,795.0,728.0,1
30,217.26324888631498,815.0,728.0,1
31,216.1769326418834,807.0,728.0,1
32,215.096047978674,811.0,728.0,1
33,214.0205677387806,818.0,728.0,1
34,212.9504649000867,820.0,728.0,1
35,211.88571257558627,810.0,728.0,1
36,210.82628401270833,816.0,728.0,1
37,209.77215259264477,851.0,728.0,1
38,208.72329182968156,806.0,728.0,1
39,207.67967537053315,840.0,728.0,1
40,206.6412769936805,839.0,728.0,1
41,205.6080706087121,846.0,728.0,1
42,204.58003025566853,831.0,728.0,1
43,203.55713010439018,813.0,728.0,1
44,202.53934445386824,811.0,728.0,1
45,201.5266477315989,829.0,728.0,1
46,200.5190144929409,841.0,728.0,1
47,199.51641942047618,828.0,728.0,1
48,198.5188373233738,801.0,728.0,1
49,197.52624313675693,777.0,728.0,1
50,196.53861192107314,816.0,728.0,1
51,195.55591886146777,836.0,728.0,1
52,194.57813926716042,799.0,728.0,1
53,193.6052485708246,807.0,728.0,1
54,192.63722232797048,853.0,728.0,1
55,191.67403621633062,807.0,728.0,1
56,190.71566603524897,813.0,728.0,1
57,189.76208770507273,816.0,728.0,1
58,188.81327726654737,830.0,728.0,1
59,187.86921088021464,789.0,728.0,1
60,186.92986482581355,797.0,728.0,1
61,185.9952155016845,809.0,728.0,1
62,185.06523942417607,775.0,728.0,1
63,184.1399132270552,767.0,728.0,1
64,183.2192136609199,759.0,728.0,1
65,182.3031175926153,744.0,728.0,1
66,181.39160200465224,744.0,728.0,1
67,180.48464399462898,738.0,728.0,1
68,179.58222077465584,758.0,728.0,1
69,178.68430967078257,815.0,728.0,1
70,177.79088812242864,813.0,728.0,1
71,176.9019336818165,767.0,728.0,1
72,176.0174240134074,774.0,728.0,1
73,175.13733689334038,780.0,728.0,1
74,174.26165020887368,774.0,728.0,1
75,173.3903419578293,764.0,728.0,1
76,172.52339024804016,790.0,728.0,1
77,171.66077329679996,790.0,728.0,1
78,170.80246943031597,790.0,728.0,1
79,169.94845708316439,800.0,728.0,1
80,169.09871479774856,792.0,728.0,1
81,168.25322122375982,772.0,728.0,1
82,167.411955117641,806.0,728.0,1
83,166.5748953420528,797.0,728.0,1
84,165.74202086534254,805.0,728.0,1
85,164.91331076101582,821.0,728.0,1
86,164.08874420721074,821.0,728.0,0
87,163.2683004861747,833.0,728.0,1
88,162.45195898374382,841.0,728.0,1
89,161.6396991888251,785.0,728.0,1
90,160.83150069288095,767.0,728.0,1
91,160.02734318941654,761.0,728.0,1
92,159.22720647346947,757.0,728.0,1
93,158.43107044110212,767.0,728.0,1
94,157.63891508889662,777.0,728.0,1
95,156.85072051345213,821.0,728.0,1
96,156.06646691088488,785.0,728.0,1
97,155.28613457633045,772.0,728.0,1
98,154.5097039034488,774.0,728.0,1
99,153.73715538393157,768.0,728.0,1
100,152.9684696070119,753.0,728.0,1
101,152.20362725897684,771.0,728.0,1
102,151.44260912268194,774.0,728.0,1
103,150.68539607706853,804.0,728.0,1
104,149.9319690966832,834.0,728.0,1
105,149.18230925119977,818.0,728.0,1
106,148.43639770494377,806.0,728.0,1
107,147.69421571641905,818.0,728.0,1
108,146.95574463783694,797.0,728.0,1
109,146.22096591464776,795.0,728.0,1
110,145.48986108507452,771.0,728.0,1
111,144.76241177964914,846.0,728.0,1
112,144.0385997207509,846.0,728.0,1
113,143.31840672214716,842.0,728.0,1
114,142.60181468853642,846.0,728.0,1
115,141.88880561509373,816.0,728.0,1
116,141.17936158701826,784.0,728.0,1
117,140.47346477908317,770.0,728.0,1
118,139.77109745518774,766.0,728.0,1
119,139.0722419679118,767.0,728.0,1
120,138.37688075807225,779.0,728.0,1
121,137.68499635428188,758.0,728.0,1
122,136.99657137251046,768.0,728.0,1
123,136.3115885156479,804.0,728.0,1
124,135.63003057306966,792.0,728.0,1
125,134.9518804202043,802.0,728.0,1
126,134.2771210181033,762.0,728.0,1
127,133.60573541301278,764.0,728.0,1
128,132.93770673594773,740.0,728.0,1
129,132.273018202268,755.0,728.0,1
130,131.61165311125666,713.0,713.0,1
131,130.95359484570037,747.0,713.0,1
132,130.29882687147187,757.0,713.0,1
133,129.6473327371145,773.0,713.0,1
134,128.99909607342894,753.0,713.0,1
135,128.3541005930618,793.0,713.0,1
136,127.71233009009647,721.0,713.0,1
137,127.07376843964599,701.0,701.0,1
138,126.43839959744776,729.0,701.0,1
139,125.80620759946052,743.0,701.0,1
140,125.17717656146321,729.0,701.0,1
141,124.5512906786559,715.0,701.0,1
142,123.92853422526262,727.0,701.0,1
143,123.30889155413631,737.0,701.0,1
144,122.69234709636562,737.0,701.0,1
145,122.07888536088379,747.0,701.0,1
146,121.46849093407937,747.0,701.0,0
147,120.86114847940897,711.0,701.0,1
148,120.25684273701192,704.0,701.0,1
149,119.65555852332686,664.0,664.0,1
150,119.05728073071023,674.0,664.0,1
151,118.46199432705669,682.0,664.0,1
152,117.8696843554214,700.0,664.0,1
153,117.2803359336443,726.0,664.0,1
154,116.69393425397607,730.0,664.0,1
155,116.11046458270619,718.0,664.0,1
156,115.52991225979265,715.0,664.0,1
157,114.95226269849368,715.0,664.0,0
158,114.37750138500121,723.0,664.0,1
159,113.8056138780762,713.0,664.0,1
160,113.23658580868582,700.0,664.0,1
161,112.67040287964238,720.0,664.0,1
162,112.10705086524418,720.0,664.0,0
163,111.54651561091795,686.0,664.0,1
164,110.98878303286337,708.0,664.0,1
165,110.43383911769905,734.0,664.0,1
166,109.88166992211056,734.0,664.0,0
167,109.3322615725,734.0,664.0,0
168,108.7856002646375,726.0,664.0,1
169,108.24167226331431,726.0,664.0,0
170,107.70046390199774,726.0,664.0,0
171,107.16196158248775,731.0,664.0,1
172,106.6261517745753,731.0,664.0,0
173,106.09302101570243,731.0,664.0,0
174,105.56255591062391,704.0,664.0,1
175,105.0347431310708,704.0,664.0,0
176,104.50956941541544,794.0,664.0,1
177,103.98702156833836,796.0,664.0,1
178,103.46708646049667,779.0,664.0,1
179,102.94975102819419,779.0,664.0,0
180,102.43500227305321,759.0,664.0,1
181,101.92282726168794,761.0,664.0,1
182,101.4132131253795,756.0,664.0,1
183,100.9061470597526,766.0,664.0,1
184,100.40161632445384,766.0,664.0,0
185,99.89960824283158,766.0,664.0,1
186,99.40011020161742,775.0,664.0,1
187,98.90310965060934,793.0,664.0,1
188,98.40859410235629,843.0,664.0,1
189,97.91655113184451,848.0,664.0,1
190,97.42696837618529,848.0,664.0,1
191,96.93983353430436,819.0,664.0,1
192,96.45513436663283,819.0,664.0,0
193,95.97285869479967,797.0,664.0,1
194,95.49299440132567,819.0,664.0,1
195,95.01552942931905,827.0,664.0,1
196,94.54045178217245,748.0,664.0,1
197,94.0677495232616,743.0,664.0,1
198,93.59741077564529,744.0,664.0,1
199,93.12942372176705,748.0,664.0,1
200,92.66377660315821,744.0,664.0,1
201,92.20045772014242,744.0,664.0,1
202,91.73945543154171,780.0,664.0,1
203,91.280758154384,784.0,664.0,1
204,90.82435436361209,750.0,664.0,1
205,90.37023259179402,714.0,664.0,1
206,89.91838142883505,742.0,664.0,1
207,89.46878952169087,750.0,664.0,1
208,89.0214455740824,754.0,664.0,1
209,88.576338346212,711.0,664.0,1
210,88.13345665448094,725.0,664.0,1
211,87.69278937120853,720.0,664.0,1
212,87.25432542435249,756.0,664.0,1
213,86.81805379723072,760.0,664.0,1
214,86.38396352824456,760.0,664.0,0
215,85.95204371060333,735.0,664.0,1
216,85.52228349205032,735.0,664.0,0
217,85.09467207459006,747.0,664.0,1
218,84.66919871421712,747.0,664.0,0
219,84.24585272064603,729.0,664.0,1
220,83.82462345704279,707.0,664.0,1
221,83.40550033975758,715.0,664.0,1
222,82.9884728380588,707.0,664.0,1
223,82.5735304738685,743.0,664.0,1
224,82.16066282149916,742.0,664.0,1
225,81.74985950739166,742.0,664.0,0
226,81.3411102098547,743.0,664.0,1
227,80.93440465880543,803.0,664.0,1
228,80.52973263551141,831.0,664.0,1
229,80.12708397233385,829.0,664.0,1
230,79.72644855247218,775.0,664.0,1
231,79.32781630970982,793.0,664.0,1
232,78.93117722816127,755.0,664.0,1
233,78.53652134202046,765.0,664.0,1
234,78.14383873531037,763.0,664.0,1
235,77.75311954163382,789.0,664.0,1
236,77.36435394392565,819.0,664.0,1
237,76.97753217420602,833.0,664.0,1
238,76.59264451333499,839.0,664.0,1
239,76.20968129076832,797.0,664.0,1
240,75.82863288431447,781.0,664.0,1
241,75.4494897198929,789.0,664.0,1
242,75.07224227129343,796.0,664.0,1
243,74.69688105993697,772.0,664.0,1
244,74.32339665463728,771.0,664.0,1
245,73.9517796713641,754.0,664.0,1
246,73.58202077300727,737.0,664.0,1
247,73.21411066914223,743.0,664.0,1
248,72.84804011579652,745.0,664.0,1
249,72.48379991521755,777.0,664.0,1
250,72.12138091564145,767.0,664.0,1
251,71.76077401106325,766.0,664.0,1
252,71.40197014100794,744.0,664.0,1
253,71.0449602903029,768.0,664.0,1
254,70.68973548885138,834.0,664.0,1
255,70.33628681140712,834.0,664.0,0
256,69.98460537735008,864.0,664.0,1
257,69.63468235046332,846.0,664.0,1
258,69.28650893871101,847.0,664.0,1
259,68.94007639401745,825.0,664.0,1
260,68.59537601204737,787.0,664.0,1
261,68.25239913198713,787.0,664.0,0
262,67.9111371363272,795.0,664.0,1
263,67.57158145064557,787.0,664.0,1
264,67.23372354339234,790.0,664.0,1
265,66.89755492567538,781.0,664.0,1
266,66.56306715104701,827.0,664.0,1
267,66.23025181529177,835.0,664.0,1
268,65.8991005562153,834.0,664.0,1
269,65.56960505343423,813.0,664.0,1
270,65.24175702816706,824.0,664.0,1
271,64.91554824302622,818.0,664.0,1
272,64.59097050181109,812.0,664.0,1
273,64.26801564930203,796.0,664.0,1
274,63.94667557105552,750.0,664.0,1
275,63.62694219320024,746.0,664.0,1
276,63.30880748223424,781.0,664.0,1
277,62.992263444823074,754.0,664.0,1
278,62.677302127598956,757.0,664.0,1
279,62.36391561696096,750.0,664.0,1
280,62.05209603887615,765.0,664.0,1
281,61.74183555868177,747.0,664.0,1
282,61.43312638088836,775.0,664.0,1
283,61.12596074898392,805.0,664.0,1
284,60.820330945239,801.0,664.0,1
285,60.516229290512804,794.0,664.0,1
286,60.21364814406024,827.0,664.0,1
287,59.91257990333993,827.0,664.0,0
288,59.61301700382323,812.0,664.0,1
289,59.31495191880411,807.0,664.0,1
290,59.01837715921009,709.0,664.0,1
291,58.72328527341404,732.0,664.0,1
292,58.42966884704697,732.0,664.0,0
293,58.13752050281173,732.0,664.0,0
294,57.84683290029767,732.0,664.0,0
295,57.557598735796184,744.0,664.0,1
296,57.2698107421172,764.0,664.0,1
297,56.983461688406614,764.0,664.0,0
298,56.69854437996458,760.0,664.0,1
299,56.415051658064755,760.0,664.0,0
300,56.13297639977443,822.0,664.0,1
301,55.852311517775554,800.0,664.0,1
302,55.57304996018668,800.0,664.0,0
303,55.29518471038575,784.0,664.0,1
304,55.01870878683382,757.0,664.0,1
305,54.74361524289965,785.0,664.0,1
306,54.46989716668515,785.0,664.0,0
307,54.19754768085173,801.0,664.0,1
308,53.92655994244747,797.0,664.0,1
309,53.65692714273523,797.0,664.0,0
310,53.38864250702155,789.0,664.0,1
311,53.12169929448644,789.0,664.0,0
312,52.85609079801401,833.0,664.0,1
313,52.59181034402394,821.0,664.0,1
314,52.328851292303824,811.0,664.0,1
315,52.0672070358423,813.0,664.0,1
316,51.80687100066309,810.0,664.0,1
317,51.54783664565977,785.0,664.0,1
318,51.290097462431476,787.0,664.0,1
319,51.03364697511932,779.0,664.0,1
320,50.77847874024372,779.0,664.0,1
321,50.5245863465425,756.0,664.0,1
322,50.27196341480979,756.0,664.0,1
323,50.02060359773574,769.0,664.0,1
324,49.770500579747065,773.0,664.0,1
325,49.52164807684833,804.0,664.0,1
326,49.27403983646409,792.0,664.0,1
327,49.02766963728177,792.0,664.0,0
328,48.78253128909536,792.0,664.0,0
329,48.538618632649886,802.0,664.0,1
330,48.29592553948664,792.0,664.0,1
331,48.05444591178921,802.0,664.0,1
332,47.81417368223026,766.0,664.0,1
333,47.57510281381911,758.0,664.0,1
334,47.33722729975001,766.0,664.0,1
335,47.100541163251265,783.0,664.0,1
336,46.865038457435006,750.0,664.0,1
337,46.63071326514783,720.0,664.0,1
338,46.39755969882209,720.0,664.0,0
339,46.16557190032798,715.0,664.0,1
340,45.934744040826345,715.0,664.0,0
341,45.70507032062221,734.0,664.0,1
342,45.4765449690191,729.0,664.0,1
343,45.24916224417401,755.0,664.0,1
344,45.02291643295314,755.0,664.0,0
345,44.797801850788375,755.0,664.0,0
346,44.57381284153443,759.0,664.0,1
347,44.35094377732676,774.0,664.0,1
348,44.129189058440126,790.0,664.0,1
349,43.90854311314793,792.0,664.0,1
350,43.68900039758219,773.0,664.0,1
351,43.47055539559428,733.0,664.0,1
352,43.253202618616314,711.0,664.0,1
353,43.03693660552323,719.0,664.0,1
354,42.821751922495615,719.0,664.0,0
355,42.607643162883136,683.0,664.0,1
356,42.39460494706872,680.0,664.0,1
357,42.18263192233338,680.0,664.0,0
358,41.971718762721714,700.0,664.0,1
359,41.76186016890811,744.0,664.0,1
360,41.553050868063565,728.0,664.0,1
361,41.34528561372325,728.0,664.0,0
362,41.138559185654636,740.0,664.0,1
363,40.932866389726364,726.0,664.0,1
364,40.72820205777773,729.0,664.0,1
365,40.52456104748884,751.0,664.0,1
366,40.32193824225139,746.0,664.0,1
367,40.12032855104013,746.0,664.0,0
368,39.91972690828493,759.0,664.0,1
369,39.720128273743505,715.0,664.0,1
370,39.521527632374784,710.0,664.0,1
371,39.32391999421291,720.0,664.0,1
372,39.12730039424184,732.0,664.0,1
373,38.931663892270635,732.0,664.0,0
374,38.73700557280928,732.0,664.0,0
375,38.54332054494523,693.0,664.0,1
376,38.3506039422205,708.0,664.0,1
377,38.1588509225094,676.0,664.0,1
378,37.96805666789685,676.0,664.0,0
379,37.77821638455737,679.0,664.0,1
380,37.58932530263458,665.0,664.0,1
381,37.4013786761214,704.0,664.0,1
382,37.2143717827408,704.0,664.0,0
383,37.02829992382709,706.0,664.0,1
384,36.84315842420796,731.0,664.0,1
385,36.65894263208692,753.0,664.0,1
386,36.475647918926484,719.0,664.0,1
387,36.29326967933185,697.0,664.0,1
388,36.11180333093519,697.0,664.0,0
389,35.93124431428051,739.0,664.0,1
390,35.751588092709106,797.0,664.0,1
391,35.57283015224556,819.0,664.0,1
392,35.39496600148433,783.0,664.0,1
393,35.2179911714769,805.0,664.0,1
394,35.04190121561952,805.0,664.0,0
395,34.86669170954142,789.0,664.0,1
396,34.69235825099371,793.0,664.0,1
397,34.51889645973875,807.0,664.0,1
398,34.346301977440056,803.0,664.0,1
399,34.174570467552854,774.0,664.0,1
400,34.00369761521509,766.0,664.0,1
401,33.833679127139014,746.0,664.0,1
402,33.66451073150332,746.0,664.0,0
403,33.4961881778458,716.0,664.0,1
404,33.328707236956575,726.0,664.0,1
405,33.16206370077179,726.0,664.0,0
406,32.99625338226793,714.0,664.0,1
407,32.83127211535659,714.0,664.0,0
408,32.66711575477981,746.0,664.0,1
409,32.50378017600591,746.0,664.0,0
410,32.34126127512588,746.0,664.0,0
411,32.17955496875025,743.0,664.0,1
412,32.0186571939065,743.0,664.0,0
413,31.858563907936965,743.0,664.0,0
414,31.69927108839728,740.0,664.0,1
415,31.540774732955292,746.0,664.0,1
416,31.383070859290516,746.0,664.0,0
417,31.226155504994065,730.0,664.0,1
418,31.070024727469093,726.0,664.0,1
419,30.91467460383175,788.0,664.0,1
420,30.76010123081259,787.0,664.0,1
421,30.606300724658528,785.0,664.0,1
422,30.453269221035235,803.0,664.0,1
423,30.30100287493006,799.0,664.0,1
424,30.14949786055541,751.0,664.0,1
425,29.998750371252633,751.0,664.0,0
426,29.84875661939637,726.0,664.0,1
427,29.699512836299387,686.0,664.0,1
428,29.55101527211789,710.0,664.0,1
429,29.4032601957573,708.0,664.0,1
430,29.256243894778514,738.0,664.0,1
431,29.109962675304622,738.0,664.0,0
432,28.9644128619281,760.0,664.0,1
433,28.81959079761846,780.0,664.0,1
434,28.67549284363037,792.0,664.0,1
435,28.532115379412218,819.0,664.0,1
436,28.389454802515157,811.0,664.0,1
437,28.24750752850258,811.0,664.0,0
438,28.106269990860067,771.0,664.0,1
439,27.965738640905766,765.0,664.0,1
440,27.825909947701238,765.0,664.0,0
441,27.686780397962732,765.0,664.0,0
442,27.54834649597292,765.0,664.0,0
443,27.410604763493055,771.0,664.0,1
444,27.27355173967559,801.0,664.0,1
445,27.137183980977213,777.0,664.0,1
446,27.001498061072326,737.0,664.0,1
447,26.866490570766963,753.0,664.0,1
448,26.73215811791313,753.0,664.0,0
449,26.598497327323564,742.0,664.0,1
450,26.465504840686947,742.0,664.0,0
451,26.33317731648351,782.0,664.0,1
452,26.201511429901092,768.0,664.0,1
453,26.070503872751587,748.0,664.0,1
454,25.94015135338783,738.0,664.0,1
455,25.81045059662089,778.0,664.0,1
456,25.681398343637785,794.0,664.0,1
457,25.552991351919594,788.0,664.0,1
458,25.425226395159996,787.0,664.0,1
459,25.298100263184196,787.0,664.0,1
460,25.171609761868275,819.0,664.0,1
461,25.045751713058934,819.0,664.0,0
462,24.920522954493638,797.0,664.0,1
463,24.79592033972117,797.0,664.0,0
464,24.671940738022563,797.0,664.0,1
465,24.54858103433245,796.0,664.0,1
466,24.425838129160788,785.0,664.0,1
467,24.303708938514983,791.0,664.0,1
468,24.18219039382241,809.0,664.0,1
469,24.061279441853298,815.0,664.0,1
470,23.940973044644032,789.0,664.0,1
471,23.821268179420812,781.0,664.0,1
472,23.702161838523708,781.0,664.0,0
473,23.58365102933109,781.0,664.0,1
474,23.465732774184435,747.0,664.0,1
475,23.348404110313513,747.0,664.0,0
476,23.231662089761947,741.0,664.0,1
477,23.115503779313137,741.0,664.0,0
478,22.999926260416572,759.0,664.0,1
479,22.88492662911449,759.0,664.0,0
480,22.770501995968917,745.0,664.0,1
481,22.65664948598907,745.0,664.0,0
482,22.543366238559127,745.0,664.0,0
483,22.43064940736633,763.0,664.0,1
484,22.3184961603295,763.0,664.0,0
485,22.20690367952785,763.0,664.0,0
486,22.095869161130214,763.0,664.0,0
487,21.985389815324563,767.0,664.0,1
488,21.87546286624794,775.0,664.0,1
489,21.7660855519167,770.0,664.0,1
490,21.657255124157114,781.0,664.0,1
491,21.54896884853633,777.0,664.0,1
492,21.441224004293648,777.0,664.0,0
493,21.33401788427218,777.0,664.0,0
494,21.227347794850818,777.0,664.0,0
495,21.121211055876564,767.0,664.0,1
496,21.01560500059718,763.0,664.0,1
497,20.910526975594195,747.0,664.0,1
498,20.805974340716222,747.0,664.0,0
499,20.70194446901264,745.0,664.0,1
500,20.59843474666758,745.0,664.0,0
501,20.49544257293424,759.0,664.0,1
502,20.39296536006957,799.0,664.0,1
503,20.291000533269223,793.0,664.0,1
504,20.189545530602878,799.0,664.0,1
505,20.088597802949863,799.0,664.0,0
506,19.988154813935115,751.0,664.0,1
507,19.88821403986544,737.0,664.0,1
508,19.788772969666113,738.0,664.0,1
509,19.689829104817782,738.0,664.0,1
510,19.591379959293693,738.0,664.0,0
511,19.493423059497225,738.0,664.0,0
512,19.395955944199738,738.0,664.0,0
513,19.298976164478738,738.0,664.0,0
514,19.202481283656343,742.0,664.0,1
515,19.10646887723806,742.0,664.0,0
516,19.010936532851872,742.0,664.0,0
517,18.915881850187613,709.0,664.0,1
518,18.821302440936677,693.0,664.0,1
519,18.727195928731994,693.0,664.0,0
520,18.633559949088333,693.0,664.0,0
521,18.540392149342892,693.0,664.0,0
522,18.447690188596177,693.0,664.0,0
523,18.355451737653194,693.0,664.0,0
524,18.263674478964926,693.0,664.0,0
525,18.172356106570103,693.0,664.0,1
526,18.08149432603725,695.0,664.0,1
527,17.991086854407065,697.0,664.0,1
528,17.90113142013503,697.0,664.0,0
529,17.811625763034353,714.0,664.0,1
530,17.722567634219182,714.0,664.0,0
531,17.633954796048087,724.0,664.0,1
532,17.545785022067847,724.0,664.0,0
533,17.458056096957506,708.0,664.0,1
534,17.37076581647272,708.0,664.0,0
535,17.283911987390354,734.0,664.0,1
536,17.1974924274534,734.0,664.0,0
537,17.111504965316133,734.0,664.0,0
538,17.025947440489553,736.0,664.0,1
539,16.940817703287106,744.0,664.0,1
540,16.85611361477067,744.0,664.0,1
541,16.771833046696816,744.0,664.0,0
542,16.687973881463332,744.0,664.0,0
543,16.604534012056014,736.0,664.0,1
544,16.521511341995733,744.0,664.0,1
545,16.438903785285756,756.0,664.0,1
546,16.356709266359328,746.0,664.0,1
547,16.274925720027532,748.0,664.0,1
548,16.193551091427395,748.0,664.0,0
549,16.112583335970257,748.0,664.0,0
550,16.032020419290404,748.0,664.0,0
551,15.951860317193953,748.0,664.0,0
552,15.872101015607983,748.0,664.0,0
553,15.792740510529944,794.0,664.0,1
554,15.713776807977293,780.0,664.0,1
555,15.635207923937406,759.0,664.0,1
556,15.55703188431772,709.0,664.0,1
557,15.47924672489613,679.0,664.0,1
558,15.40185049127165,679.0,664.0,0
559,15.324841238815292,676.0,664.0,1
560,15.248217032621216,709.0,664.0,1
561,15.17197594745811,709.0,664.0,1
562,15.09611606772082,709.0,664.0,0
563,15.020635487382215,654.0,654.0,1
564,14.945532309945303,654.0,654.0,0
565,14.870804648395577,654.0,654.0,0
566,14.796450625153598,690.0,654.0,1
567,14.72246837202783,680.0,654.0,1
568,14.648856030167691,686.0,654.0,1
569,14.575611750016852,664.0,654.0,1
570,14.502733691266767,664.0,654.0,0
571,14.430220022810433,664.0,654.0,0
572,14.358068922696381,664.0,654.0,0
573,14.286278578082898,664.0,654.0,0
574,14.214847185192484,666.0,654.0,1
575,14.143772949266522,668.0,654.0,1
576,14.073054084520189,688.0,654.0,1
577,14.002688814097588,695.0,654.0,1
578,13.9326753700271,695.0,654.0,0
579,13.863011993176965,703.0,654.0,1
580,13.79369693321108,703.0,654.0,0
581,13.724728448545026,701.0,654.0,1
582,13.6561048063023,735.0,654.0,1
583,13.58782428227079,735.0,654.0,0
584,13.519885160859435,735.0,654.0,0
585,13.452285735055137,735.0,654.0,0
586,13.385024306379862,741.0,654.0,1
587,13.318099184847963,741.0,654.0,0
588,13.251508688923723,741.0,654.0,0
589,13.185251145479103,741.0,654.0,1
590,13.119324889751708,715.0,654.0,1
591,13.053728265302949,691.0,654.0,1
592,12.988459623976434,686.0,654.0,1
593,12.923517325856551,694.0,654.0,1
594,12.858899739227269,694.0,654.0,0
595,12.794605240531132,695.0,654.0,1
596,12.730632214328477,685.0,654.0,1
597,12.666979053256835,707.0,654.0,1
598,12.603644157990551,701.0,654.0,1
599,12.540625937200598,701.0,654.0,0
600,12.477922807514595,701.0,654.0,0
601,12.415533193477023,701.0,654.0,0
602,12.353455527509638,701.0,654.0,0
603,12.29168824987209,701.0,654.0,0
604,12.23022980862273,695.0,654.0,1
605,12.169078659579615,695.0,654.0,0
606,12.108233266281717,695.0,654.0,0
607,12.047692099950309,699.0,654.0,1
608,11.987453639450557,699.0,654.0,0
609,11.927516371253304,699.0,654.0,0
610,11.867878789397038,699.0,654.0,0
611,11.808539395450053,699.0,654.0,0
612,11.749496698472802,699.0,654.0,0
613,11.690749214980437,699.0,654.0,0
614,11.632295468905536,699.0,654.0,0
615,11.574133991561007,699.0,654.0,0
616,11.516263321603203,699.0,654.0,0
617,11.458682004995188,713.0,654.0,1
618,11.401388594970213,713.0,654.0,0
619,11.344381651995361,713.0,654.0,0
620,11.287659743735384,713.0,654.0,0
621,11.231221445016708,704.0,654.0,1
622,11.175065337791624,704.0,654.0,0
623,11.119190011102665,702.0,654.0,1
624,11.063594061047151,674.0,654.0,1
625,11.008276090741916,674.0,654.0,0
626,10.953234710288205,674.0,654.0,0
627,10.898468536736765,694.0,654.0,1
628,10.84397619405308,694.0,654.0,0
629,10.789756313082815,696.0,654.0,1
630,10.735807531517402,712.0,654.0,1
631,10.682128493859816,712.0,654.0,0
632,10.628717851390517,707.0,654.0,1
633,10.575574262133564,707.0,654.0,0
634,10.522696390822896,707.0,654.0,0
635,10.47008290886878,707.0,654.0,0
636,10.417732494324436,709.0,654.0,1
637,10.365643831852815,709.0,654.0,0
638,10.313815612693551,709.0,654.0,0
639,10.262246534630084,693.0,654.0,1
640,10.210935301956933,693.0,654.0,0
641,10.15988062544715,715.0,654.0,1
642,10.109081222319913,715.0,654.0,0
643,10.058535816208314,715.0,654.0,0
644,10.008243137127273,715.0,654.0,0
645,9.958201921441637,715.0,654.0,0
646,9.908410911834428,725.0,654.0,1
647,9.858868857275256,725.0,654.0,0
648,9.80957451298888,725.0,654.0,0
649,9.760526640423935,725.0,654.0,0
650,9.711724007221815,725.0,654.0,1
651,9.663165387185705,725.0,654.0,0
